	year	artist	track	time	date.entered	week	rank
17936	2000	Lox	Ryde or Die, Chick	3:56	2000-03-18	wk57	NaN
17937	2000	Lucy Pearl	Dance Tonight	3:45	2000-05-20	wk57	NaN
17938	2000	Ludacris	What\'s Your Fantasy	4:16	2000-09-30	wk57	NaN
17939	2000	M2M	Don\'t Say You Love M...	3:41	1999-11-20	wk57	NaN
17940	2000	M2M	Mirror Mirror	3:19	2000-04-01	wk57	NaN
17941	2000	Madison Avenue	Don\'t Call Me Baby	3:44	2000-07-08	wk57	NaN
17942	2000	Madonna	American Pie	4:30	2000-02-19	wk57	NaN
17943	2000	Madonna	Music	3:45	2000-08-12	wk57	NaN
17944	2000	Martin, Ricky	Private Emotion	4:02	2000-03-11	wk57	NaN
17945	2000	Martin, Ricky	Shake Your Bon-Bon	3:08	1999-11-20	wk57	NaN
17946	2000	Martin, Ricky	She Bangs	4:02	2000-10-07	wk57	NaN
17947	2000	Mary Mary	Shackles	3:12	2000-03-25	wk57	NaN
17948	2000	Master P	Souljas	3:33	2000-11-18	wk57	NaN
17949	2000	matchbox twenty	Bent	4:12	2000-04-29	wk57	NaN
17950	2000	McBride, Martina	Love\'s The Only Hous...	5:13	2000-02-05	wk57	NaN
17951	2000	McBride, Martina	There You Are	3:26	2000-09-09	wk57	NaN
17952	2000	McEntire, Reba	I\'ll Be	4:23	2000-05-13	wk57	NaN
17953	2000	McEntire, Reba	What Do You Say	3:26	1999-10-30	wk57	NaN
17954	2000	McGraw, Tim	My Best Friend	4:33	1999-11-27	wk57	NaN
17955	2000	McGraw, Tim	My Next Thirty Years	3:37	2000-10-21	wk57	NaN
17956	2000	McGraw, Tim	Some Things Never Ch...	3:56	2000-05-13	wk57	NaN
17957	2000	McKnight, Brian	Stay Or Let It Go	4:32	2000-02-26	wk57	NaN
17958	2000	Messina, Jo Dee	Because You Love Me	3:50	2000-01-29	wk57	NaN
17959	2000	Messina, Jo Dee	That\'s The Way	3:17	2000-06-24	wk57	NaN
17960	2000	Metallica	I Disappear	4:26	2000-05-13	wk57	NaN
17961	2000	Metallica	No Leaf Clover	5:43	2000-02-12	wk57	NaN
17962	2000	Montgomery Gentry	Daddy Won\'t Sell The...	4:18	2000-03-04	wk57	NaN
17963	2000	Montgomery, John Michael	The Little Girl	3:52	2000-09-09	wk57	NaN
17964	2000	Moore, Chante	Straight Up	3:40	2000-10-28	wk57	NaN
17965	2000	Moore, Mandy	I Wanna Be With You	4:12	2000-06-17	wk57	NaN
17966	2000	Mumba, Samantha	Gotta Tell You	3:19	2000-09-09	wk57	NaN
17967	2000	Musiq	Just Friends	4:02	2000-10-14	wk57	NaN
17968	2000	Mya	Case Of The Ex	3:50	2000-08-19	wk57	NaN
17969	2000	Mya	The Best Of Me	4:12	2000-04-15	wk57	NaN
17970	2000	Mystikal	Shake Ya Ass	4:46	2000-08-12	wk57	NaN
17971	2000	Nas	You Owe Me	3:51	2000-03-25	wk57	NaN
17972	2000	Nelly	(Hot S**t) Country G...	4:17	2000-04-29	wk57	NaN
17973	2000	Next	Wifey	4:03	2000-05-27	wk57	NaN
17974	2000	Nine Days	Absolutely	3:09	2000-05-06	wk57	NaN
17975	2000	Nine Days	If I Am	4:18	2000-12-02	wk57	NaN
17976	2000	No Doubt	Simple Kind Of Life	4:11	2000-07-01	wk57	NaN
17977	2000	N\'Sync	Bye Bye Bye	3:15	2000-01-29	wk57	NaN
17978	2000	N\'Sync	It\'s Gonna Be Me	3:10	2000-05-06	wk57	NaN
17979	2000	N\'Sync	This I Promise You	4:23	2000-09-30	wk57	NaN
17980	2000	Nu Flavor	3 Little Words	3:54	2000-06-03	wk57	NaN
17981	2000	Offspring, The	Original Prankster	3:42	2000-11-25	wk57	NaN
17982	2000	Paisley, Brad	Me Neither	3:19	2000-05-13	wk57	NaN
17983	2000	Paisley, Brad	We Danced	3:45	2000-10-14	wk57	NaN
17984	2000	Papa Roach	Last Resort	3:19	2000-07-29	wk57	NaN
17985	2000	Pearl Jam	Nothing As It Seems	5:20	2000-05-13	wk57	NaN
17986	2000	Pink	Most Girls	4:06	2000-08-12	wk57	NaN
17987	2000	Pink	There U Go	3:23	2000-03-04	wk57	NaN
17988	2000	Price, Kelly	As We Lay	6:20	2000-07-15	wk57	NaN
17989	2000	Price, Kelly	Love Sets You Free	3:46	2000-05-13	wk57	NaN
17990	2000	Price, Kelly	You Should\'ve Told M...	3:12	2000-09-23	wk57	NaN
17991	2000	Profyle	Liar	3:57	2000-09-16	wk57	NaN
17992	2000	Puff Daddy	Best Friend	5:33	2000-02-12	wk57	NaN
17993	2000	Q-Tip	Breathe And Stop	4:06	2000-01-22	wk57	NaN
17994	2000	Rascal Flatts	Prayin\' For Daylight	3:36	2000-05-06	wk57	NaN
17995	2000	Raye, Collin	Couldn\'t Last A Mome...	3:40	2000-03-18	wk57	NaN
17996	2000	Red Hot Chili Peppers	Californication	5:21	2000-07-29	wk57	NaN
17997	2000	Red Hot Chili Peppers	Otherside	4:13	2000-02-12	wk57	NaN
17998	2000	R.E.M.	The Great Beyond	4:10	1999-12-25	wk57	NaN
17999	2000	Rimes, LeAnn	Big Deal	3:03	1999-10-16	wk57	NaN
18000	2000	Rimes, LeAnn	Can\'t Fight The Moon...	3:33	2000-09-09	wk57	NaN
18001	2000	Rimes, LeAnn	I Need You	3:42	2000-05-27	wk57	NaN
18002	2000	Rogers, Kenny	Buy Me A Rose	3:46	2000-03-11	wk57	NaN
18003	2000	Ruff Endz	No More	3:56	2000-07-01	wk57	NaN
18004	2000	Sammie	I Like It	4:09	2000-01-29	wk57	NaN
18005	2000	Santana	Maria, Maria	4:18	2000-02-12	wk57	NaN
18006	2000	Savage Garden	Crash And Burn	4:41	2000-04-08	wk57	NaN
18007	2000	Savage Garden	I Knew I Loved You	4:07	1999-10-23	wk57	NaN
18008	2000	SheDaisy	Deck The Halls	3:46	1999-12-25	wk57	NaN
18009	2000	SheDaisy	I Will.. But	3:40	2000-07-15	wk57	NaN
18010	2000	SheDaisy	This Woman Needs	3:20	2000-02-05	wk57	NaN
18011	2000	Sheist, Shade	Where I Wanna Be	4:16	2000-11-11	wk57	NaN
18012	2000	Shyne	Bad Boyz	4:22	2000-09-09	wk57	NaN
18013	2000	Simpson, Jessica	I Think I\'m In Love ...	3:32	2000-07-01	wk57	NaN
18014	2000	Simpson, Jessica	Where You Are	3:51	2000-04-01	wk57	NaN
18015	2000	Sisqo	Got To Get It	3:52	1999-11-20	wk57	NaN
18016	2000	Sisqo	Incomplete	3:52	2000-06-24	wk57	NaN
18017	2000	Sisqo	Thong Song	4:05	2000-01-29	wk57	NaN
18018	2000	Sister Hazel	Change Your Mind	4:02	2000-07-15	wk57	NaN
18019	2000	Smash Mouth	Then The Morning Com...	3:04	1999-10-30	wk57	NaN
18020	2000	Smith, Will	Freakin\' It	3:58	2000-02-12	wk57	NaN
18021	2000	Son By Four	A Puro Dolor	3:30	2000-04-08	wk57	NaN
18022	2000	Sonique	It Feels So Good	3:48	2000-01-22	wk57	NaN
18023	2000	SoulDecision	Faded	3:25	2000-07-08	wk57	NaN
18024	2000	Spears, Britney	From The Bottom Of M...	4:30	2000-01-29	wk57	NaN
18025	2000	Spears, Britney	Lucky	3:23	2000-08-12	wk57	NaN
18026	2000	Spears, Britney	Oops!.. I Did It Aga...	3:30	2000-04-22	wk57	NaN
18027	2000	Spencer, Tracie	Still In My Heart	4:11	2000-03-04	wk57	NaN
18028	2000	Splender	I Think God Can Expl...	3:55	2000-06-10	wk57	NaN
18029	2000	Sting	Desert Rose	3:52	2000-05-13	wk57	NaN
18030	2000	Stone, Angie	No More Rain	4:42	1999-12-25	wk57	NaN
18031	2000	Stone Temple Pilots	Sour Girl	4:16	2000-07-08	wk57	NaN
18032	2000	Strait, George	Go On	3:48	2000-08-26	wk57	NaN
18033	2000	Strait, George	The Best Day	3:24	2000-01-29	wk57	NaN
18034	2000	Sugar Ray	Falls Apart	4:15	2000-01-15	wk57	NaN
18035	2000	Tamar	If You Don\'t Wanna L...	4:02	2000-03-25	wk57	NaN
18036	2000	Tamia	Can\'t Go For That	3:38	2000-09-16	wk57	NaN
18037	2000	Third Eye Blind	Deep Inside Of You	4:10	2000-09-02	wk57	NaN
18038	2000	Third Eye Blind	Never Let You Go	3:57	2000-01-22	wk57	NaN
18039	2000	Thomas, Carl	Emotional	4:31	2000-11-25	wk57	NaN
18040	2000	Thomas, Carl	I Wish	3:50	2000-03-25	wk57	NaN
18041	2000	Thomas, Carl	Summer Rain	4:57	2000-09-23	wk57	NaN
18042	2000	Tippin, Aaron	Kiss This	2:53	2000-08-26	wk57	NaN
18043	2000	TLC	Dear Lie	4:36	2000-02-12	wk57	NaN
18044	2000	Train	Meet Virginia	3:55	1999-10-09	wk57	NaN
18045	2000	Trick Daddy	Shut Up	4:17	2000-05-20	wk57	NaN
18046	2000	Trina	Pull Over	2:58	2000-09-09	wk57	NaN
18047	2000	Tritt, Travis	Best Of Intentions	4:15	2000-08-19	wk57	NaN
18048	2000	Tuesday	I Know	4:06	2000-12-30	wk57	NaN
18049	2000	Urban, Keith	Your Everything	4:10	2000-07-15	wk57	NaN
18050	2000	Usher	Pop Ya Collar	3:36	2000-11-04	wk57	NaN
18051	2000	Vassar, Phil	Carlene	4:07	2000-03-04	wk57	NaN
18052	2000	Vassar, Phil	Just Another Day In ...	3:54	2000-09-30	wk57	NaN
18053	2000	Vertical Horizon	Everything You Want	4:01	2000-01-22	wk57	NaN
18054	2000	Vertical Horizon	You\'re A God	3:45	2000-08-26	wk57	NaN
18055	2000	Vitamin C	Graduation	4:23	2000-04-15	wk57	NaN
18056	2000	Vitamin C	The Itch	3:30	2000-12-02	wk57	NaN
18057	2000	Walker, Clay	Live, Laugh, Love	4:06	1999-12-04	wk57	NaN
18058	2000	Walker, Clay	The Chain Of Love	5:03	2000-04-15	wk57	NaN
18059	2000	Wallflowers, The	Sleepwalker	3:29	2000-10-28	wk57	NaN
18060	2000	Westlife	Swear It Again	4:07	2000-04-01	wk57	NaN
18061	2000	Williams, Robbie	Angels	3:56	1999-11-20	wk57	NaN
18062	2000	Wills, Mark	Back At One	4:00	2000-01-15	wk57	NaN
18063	2000	Worley, Darryl	When You Need My Lov...	3:35	2000-06-17	wk57	NaN
18064	2000	Wright, Chely	It Was	3:51	2000-03-04	wk57	NaN
18065	2000	Yankee Grey	Another Nine Minutes	3:10	2000-04-29	wk57	NaN
18066	2000	Yearwood, Trisha	Real Live Woman	3:55	2000-04-01	wk57	NaN
18067	2000	Ying Yang Twins	Whistle While You Tw...	4:19	2000-03-18	wk57	NaN
18068	2000	Zombie Nation	Kernkraft 400	3:30	2000-09-02	wk57	NaN
18069	2000	2Ge+her	The Hardest Part Of ...	3:15	2000-09-02	wk58	NaN
18070	2000	2 Pac	Baby Don\'t Cry	4:22	2000-02-26	wk58	NaN
18071	2000	3 Doors Down	Kryptonite	3:53	2000-04-08	wk58	NaN
18072	2000	3 Doors Down	Loser	4:24	2000-10-21	wk58	NaN
18073	2000	504 Boyz	Wobble Wobble	3:35	2000-04-15	wk58	NaN
18074	2000	98?	Give Me Just One Nig...	3:24	2000-08-19	wk58	NaN
18075	2000	Aaliyah	I Don\'t Wanna	4:15	2000-01-29	wk58	NaN
18076	2000	Aaliyah	Try Again	4:03	2000-03-18	wk58	NaN
18077	2000	Adams, Yolanda	Open My Heart	5:30	2000-08-26	wk58	NaN
18078	2000	Adkins, Trace	More	3:05	2000-04-29	wk58	NaN
18079	2000	Aguilera, Christina	Come On Over Baby	3:38	2000-08-05	wk58	NaN
18080	2000	Aguilera, Christina	I Turn To You	4:00	2000-04-15	wk58	NaN
18081	2000	Aguilera, Christina	What A Girl Wants	3:18	1999-11-27	wk58	NaN
18082	2000	Alice Deejay	Better Off Alone	6:50	2000-04-08	wk58	NaN
18083	2000	Allan, Gary	Smoke Rings In The D...	4:18	2000-01-22	wk58	NaN
18084	2000	Amber	Sexual	4:38	1999-07-17	wk58	NaN
18085	2000	Anastacia	I\'m Outta Love	4:01	2000-04-01	wk58	NaN
18086	2000	Anthony, Marc	My Baby You	3:59	2000-09-16	wk58	NaN
18087	2000	Anthony, Marc	You Sang To Me	3:50	2000-02-26	wk58	NaN
18088	2000	A*Teens	Dancing Queen	3:44	2000-07-08	wk58	NaN
18089	2000	Avant	My First Love	4:28	2000-11-04	wk58	NaN
18090	2000	Avant	Separated	4:13	2000-04-29	wk58	NaN
18091	2000	Backstreet Boys, The	Shape Of My Heart	3:49	2000-10-14	wk58	NaN
18092	2000	Backstreet Boys, The	Show Me The Meaning ...	3:54	2000-01-01	wk58	NaN
18093	2000	Backstreet Boys, The	The One	3:46	2000-05-27	wk58	NaN
18094	2000	Badu, Erkyah	Bag Lady	5:03	2000-08-19	wk58	NaN
18095	2000	Baha Men	Who Let The Dogs Out	3:17	2000-07-22	wk58	NaN
18096	2000	Barenaked Ladies	Pinch Me	3:46	2000-09-09	wk58	NaN
18097	2000	BBMak	Back Here	3:35	2000-04-29	wk58	NaN
18098	2000	Beenie Man	Girls Dem Sugar	4:17	2000-10-21	wk58	NaN
18099	2000	Before Dark	Monica	4:04	2000-05-20	wk58	NaN
18100	2000	Bega, Lou	Tricky Tricky	3:23	2000-01-29	wk58	NaN
18101	2000	Big Punisher	It\'s So Hard	3:25	2000-04-22	wk58	NaN
18102	2000	Black, Clint	Been There	5:28	2000-02-19	wk58	NaN
18103	2000	Black Rob	Whoa!	4:04	2000-03-04	wk58	NaN
18104	2000	Blaque	Bring It All To Me	3:46	1999-10-23	wk58	NaN
18105	2000	Blige, Mary J.	Deep Inside	5:26	1999-11-13	wk58	NaN
18106	2000	Blige, Mary J.	Give Me You	5:00	2000-04-15	wk58	NaN
18107	2000	Blink-182	All The Small Things	2:52	1999-12-04	wk58	NaN
18108	2000	Bloodhound Gang	The Bad Touch	4:20	2000-03-18	wk58	NaN
18109	2000	Bon Jovi	It\'s My Life	3:44	2000-08-12	wk58	NaN
18110	2000	Braxton, Toni	He Wasn\'t Man Enough	4:21	2000-03-18	wk58	NaN
18111	2000	Braxton, Toni	Just Be A Man About ...	4:10	2000-07-29	wk58	NaN
18112	2000	Braxton, Toni	Spanish Guitar	4:24	2000-12-02	wk58	NaN
18113	2000	Brock, Chad	A Country Boy Can Su...	3:54	2000-01-01	wk58	NaN
18114	2000	Brock, Chad	Yes!	3:22	2000-04-08	wk58	NaN
18115	2000	Brooks & Dunn	You\'ll Always Be Lov...	2:58	2000-06-10	wk58	NaN
18116	2000	Brooks, Garth	Do What You Gotta Do	2:56	2000-02-19	wk58	NaN
18117	2000	Byrd, Tracy	Put Your Hand In Min...	4:30	2000-01-29	wk58	NaN
18118	2000	Cagle, Chris	My Love Goes On And ...	3:02	2000-10-21	wk58	NaN
18119	2000	Cam\'ron	What Means The World...	4:38	2000-10-14	wk58	NaN
18120	2000	Carey, Mariah	Crybaby	5:19	2000-06-24	wk58	NaN
18121	2000	Carey, Mariah	Thank God I Found Yo...	4:14	1999-12-11	wk58	NaN
18122	2000	Carter, Aaron	Aaron\'s Party	3:23	2000-08-26	wk58	NaN
18123	2000	Carter, Torrey	Take That	3:43	2000-06-24	wk58	NaN
18124	2000	Changing Faces	That Other Woman	4:00	2000-09-30	wk58	NaN
18125	2000	Chesney, Kenny	I Lost It	3:54	2000-10-21	wk58	NaN
18126	2000	Chesney, Kenny	What I Need To Do	4:05	2000-04-01	wk58	NaN
18127	2000	Clark Family Experience	Meanwhile Back At Th...	2:56	2000-11-18	wk58	NaN
18128	2000	Clark, Terri	A Little Gasoline	3:07	2000-12-16	wk58	NaN
18129	2000	Common	The Light	3:55	2000-08-05	wk58	NaN
18130	2000	Counting Crows	Hanginaround	4:07	1999-11-06	wk58	NaN
18131	2000	Creed	Higher	5:16	1999-09-11	wk58	32.0
18132	2000	Creed	With Arms Wide Open	3:52	2000-05-13	wk58	NaN
18133	2000	Cyrus, Billy Ray	You Won\'t Be Lonely ...	3:45	2000-09-23	wk58	NaN
18134	2000	Da Brat	That\'s What I\'m Look...	3:44	2000-02-26	wk58	NaN
18135	2000	Da Brat	What\'Chu Like	3:57	2000-06-03	wk58	NaN
18136	2000	D\'Angelo	Left & Right	4:35	1999-12-11	wk58	NaN
18137	2000	D\'Angelo	Untitled	7:10	2000-01-22	wk58	NaN
18138	2000	Davidson, Clay	Unconditional	3:56	2000-03-25	wk58	NaN
18139	2000	De La Soul	All Good?	5:02	2000-12-23	wk58	NaN
18140	2000	Destiny\'s Child	Independent Women Pa...	3:38	2000-09-23	wk58	NaN
18141	2000	Destiny\'s Child	Jumpin\' Jumpin\'	3:48	2000-05-13	wk58	NaN
18142	2000	Destiny\'s Child	Say My Name	4:31	1999-12-25	wk58	NaN
18143	2000	Diffie, Joe	It\'s Always Somethin...	2:55	2000-08-12	wk58	NaN
18144	2000	Diffie, Joe	The Quittin\' Kind	3:23	2000-01-01	wk58	NaN
18145	2000	Dion, Celine	That\'s The Way It Is	4:03	1999-11-13	wk58	NaN
18146	2000	Dixie Chicks, The	Cold Day In July	5:12	2000-06-24	wk58	NaN
18147	2000	Dixie Chicks, The	Cowboy Take Me Away	4:51	1999-11-27	wk58	NaN
18148	2000	Dixie Chicks, The	Goodbye Earl	4:19	2000-03-18	wk58	NaN
18149	2000	Dixie Chicks, The	Without You	3:32	2000-10-07	wk58	NaN
18150	2000	DMX	Party Up	3:45	2000-02-26	wk58	NaN
18151	2000	DMX	What\'s My Name	3:50	2000-01-15	wk58	NaN
18152	2000	DMX	What You Want	4:05	2000-07-01	wk58	NaN
18153	2000	Drama	Left, Right, Left	3:37	2000-02-12	wk58	NaN
18154	2000	Dr. Dre	Forgot About Dre	3:42	2000-01-22	wk58	NaN
18155	2000	Dr. Dre	The Next Episode	2:38	2000-05-27	wk58	NaN
18156	2000	Dream	He Loves U Not	3:43	2000-09-30	wk58	NaN
18157	2000	Eastsidaz, The	G\'D Up	4:27	2000-01-08	wk58	NaN
18158	2000	Eastsidaz, The	Got Beef	3:58	2000-07-01	wk58	NaN
18159	2000	Eiffel 65	Blue	3:29	1999-12-11	wk58	NaN
18160	2000	Elliott, Missy "Misdemeanor"	Hot Boyz	3:51	1999-11-27	wk58	NaN
18161	2000	Eminem	Stan	5:26	2000-11-04	wk58	NaN
18162	2000	Eminem	The Real Slim Shady	4:42	2000-05-06	wk58	NaN
18163	2000	Eminem	The Way I Am	4:40	2000-08-26	wk58	NaN
18164	2000	En Vogue	Riddle	5:10	2000-06-17	wk58	NaN
18165	2000	Estefan, Gloria	No Me Dejes De Quere...	3:25	2000-06-10	wk58	NaN
18166	2000	Evans, Sara	Born To Fly	5:36	2000-10-21	wk58	NaN
18167	2000	Eve	Got It All	3:48	2000-07-15	wk58	NaN
18168	2000	Eve	Love Is Blind	3:51	2000-01-08	wk58	NaN
18169	2000	Everclear	Wonderful	4:30	2000-07-08	wk58	NaN
18170	2000	Fabian, Lara	I Will Love Again	3:43	2000-06-10	wk58	NaN
18171	2000	Fatboy Slim	The Rockafeller Skan...	4:00	1999-11-13	wk58	NaN
18172	2000	Filter	Take A Picture	4:23	1999-11-27	wk58	NaN
18173	2000	Foo Fighters	Learn To Fly	3:55	1999-10-16	wk58	NaN
18174	2000	Fragma	Toca\'s Miracle	3:22	2000-10-28	wk58	NaN
18175	2000	Funkmaster Flex	Do You	4:14	2000-11-11	wk58	NaN
18176	2000	Ghostface Killah	Cherchez LaGhost	3:04	2000-08-05	wk58	NaN
18177	2000	Gill, Vince	Feels Like Love	4:13	2000-09-02	wk58	NaN
18178	2000	Gilman, Billy	One Voice	4:07	2000-06-17	wk58	NaN
18179	2000	Ginuwine	None Of Ur Friends B...	4:12	1999-12-11	wk58	NaN
18180	2000	Ginuwine	The Best Man I Can B...	4:06	2000-01-08	wk58	NaN
18181	2000	Goo Goo Dolls	Broadway	3:54	2000-04-22	wk58	NaN
18182	2000	Gray, Macy	I Try	3:52	2000-02-19	wk58	NaN
18183	2000	Griggs, Andy	She\'s More	3:19	2000-03-11	wk58	NaN
18184	2000	Guy	Dancin\'	4:08	1999-12-18	wk58	NaN
18185	2000	Hanson	This Time Around	4:14	2000-04-22	wk58	NaN
18186	2000	Hart, Beth	L.A. Song	3:47	1999-11-27	wk58	NaN
18187	2000	Heatherly, Eric	Flowers On The Wall	3:16	2000-04-29	wk58	NaN
18188	2000	Henley, Don	Taking You Home	4:08	2000-06-24	wk58	NaN
18189	2000	Herndon, Ty	No Mercy	4:43	2000-03-18	wk58	NaN
18190	2000	Hill, Faith	Breathe	4:04	1999-11-06	wk58	NaN
18191	2000	Hill, Faith	Let\'s Make Love	4:11	2000-08-12	wk58	NaN
18192	2000	Hoku	Another Dumb Blonde	3:47	2000-02-19	wk58	NaN
18193	2000	Hollister, Dave	Can\'t Stay	6:17	2000-03-25	wk58	NaN
18194	2000	Hot Boys	I Need A Hot Girl	4:16	2000-02-19	wk58	NaN
18195	2000	Houston, Whitney	Could I Have This Ki...	3:54	2000-06-17	wk58	NaN
18196	2000	Houston, Whitney	I Learned From The B...	4:18	2000-02-19	wk58	NaN
18197	2000	Houston, Whitney	My Love Is Your Love	4:16	1999-09-04	wk58	NaN
18198	2000	Houston, Whitney	Same Script, Differe...	4:45	2000-06-17	wk58	NaN
18199	2000	Ice Cube	You Can Do It	4:20	1999-12-04	wk58	NaN
18200	2000	Ideal	Whatever	3:48	2000-06-10	wk58	NaN
18201	2000	Iglesias, Enrique	Be With You	3:36	2000-04-01	wk58	NaN
18202	2000	Iglesias, Enrique	Rhythm Divine	7:35	1999-12-04	wk58	NaN
18203	2000	IMx	Stay The Night	3:37	1999-10-09	wk58	NaN
18204	2000	Jackson, Alan	It Must Be Love	2:53	2000-06-24	wk58	NaN
18205	2000	Jackson, Alan	Pop A Top	3:04	1999-11-13	wk58	NaN
18206	2000	Jackson, Alan	www.memory	2:36	2000-11-04	wk58	NaN
18207	2000	Jagged Edge	He Can\'t Love U	3:30	1999-12-11	wk58	NaN
18208	2000	Jagged Edge	Let\'s Get Married	4:23	2000-05-06	wk58	NaN
18209	2000	Janet	Doesn\'t Really Matte...	4:17	2000-06-17	wk58	NaN
18210	2000	Ja Rule	Between Me And You	4:05	2000-09-16	wk58	NaN
18211	2000	Jay-Z	Anything	3:41	2000-02-26	wk58	NaN
18212	2000	Jay-Z	Big Pimpin\'	3:55	2000-04-22	wk58	NaN
18213	2000	Jay-Z	Do It Again	3:47	2000-01-15	wk58	NaN
18214	2000	Jay-Z	Hey Papi	3:40	2000-08-12	wk58	NaN
18215	2000	Jay-Z	I Just Wanna Love U	3:50	2000-10-28	wk58	NaN
18216	2000	Jean, Wyclef	911	4:00	2000-10-07	wk58	NaN
18217	2000	Joe	I Wanna Know	4:57	2000-01-01	wk58	NaN
18218	2000	Joe	Treat Her Like A Lad...	4:12	2000-08-05	wk58	NaN
18219	2000	John, Elton	Someday Out Of The B...	4:41	2000-04-22	wk58	NaN
18220	2000	Jones, Donell	Where I Wanna Be	6:22	2000-04-22	wk58	NaN
18221	2000	Jordan, Montell	Get It On.. Tonite	4:34	1999-10-23	wk58	NaN
18222	2000	J-Shin	One Night Stand	4:34	1999-12-25	wk58	NaN
18223	2000	Juvenile	U Understand	3:51	2000-02-05	wk58	NaN
18224	2000	Kandi	Don\'t Think I\'m Not	3:50	2000-08-05	wk58	NaN
18225	2000	Keith, Toby	Country Comes To Tow...	3:39	2000-08-05	wk58	NaN
18226	2000	Keith, Toby	How Do You Like Me N...	3:29	2000-01-29	wk58	NaN
18227	2000	Kelis	Caught Out There	4:09	1999-12-04	wk58	NaN
18228	2000	Kenny G	Auld Lang Syne	7:50	1999-12-25	wk58	NaN
18229	2000	Kid Rock	Only God Knows Why	5:27	2000-02-19	wk58	NaN
18230	2000	Kravitz, Lenny	I Belong To You	4:17	2000-03-25	wk58	NaN
18231	2000	Kumbia Kings	U Don\'t Love Me	3:50	2000-03-04	wk58	NaN
18232	2000	Larrieux, Amel	Get Up	4:02	2000-03-04	wk58	NaN
18233	2000	Lawrence, Tracy	Lessons Learned	2:55	2000-01-29	wk58	NaN
18234	2000	Levert, Gerald	Baby U Are	4:10	2000-08-19	wk58	NaN
18235	2000	Levert, Gerald	Mr. Too Damn Good	4:06	2000-03-18	wk58	NaN
18236	2000	LFO	I Don\'t Wanna Kiss Y...	5:00	2000-04-15	wk58	NaN
18237	2000	LFO	West Side Story	3:27	2000-08-05	wk58	NaN
18238	2000	Lil Bow Wow	Bounce With Me	3:22	2000-08-19	wk58	NaN
18239	2000	Lil\' Kim	How Many Licks?	3:50	2000-11-25	wk58	NaN
18240	2000	Lil\' Kim	No Matter What They ...	4:12	2000-07-15	wk58	NaN
18241	2000	Lil\' Mo	Ta Da	4:17	2000-08-12	wk58	NaN
18242	2000	Lil Wayne	Tha Block Is Hot	4:13	1999-12-04	wk58	NaN
18243	2000	Lil\' Zane	Callin\' Me	3:43	2000-07-29	wk58	NaN
18244	2000	Limp Bizkit	N 2 Gether Now	3:55	1999-12-04	wk58	NaN
18245	2000	Limp Bizkit	Re-Arranged	4:08	1999-12-04	wk58	NaN
18246	2000	Limp Bizkit	Rollin\'	4:04	2000-11-11	wk58	NaN
18247	2000	LL Cool J	Imagine That	4:00	2000-08-12	wk58	NaN
18248	2000	Lonestar	Amazed	4:25	1999-06-05	wk58	31.0
18249	2000	Lonestar	Smile	3:33	1999-12-18	wk58	NaN
18250	2000	Lonestar	What About Now	3:30	2000-06-10	wk58	NaN
18251	2000	Lopez, Jennifer	Feelin\' Good	4:28	2000-02-19	wk58	NaN
18252	2000	Loveless, Patty	That\'s The Kind Of M...	3:27	2000-09-16	wk58	NaN
18253	2000	Lox	Ryde or Die, Chick	3:56	2000-03-18	wk58	NaN
18254	2000	Lucy Pearl	Dance Tonight	3:45	2000-05-20	wk58	NaN
18255	2000	Ludacris	What\'s Your Fantasy	4:16	2000-09-30	wk58	NaN
18256	2000	M2M	Don\'t Say You Love M...	3:41	1999-11-20	wk58	NaN
18257	2000	M2M	Mirror Mirror	3:19	2000-04-01	wk58	NaN
18258	2000	Madison Avenue	Don\'t Call Me Baby	3:44	2000-07-08	wk58	NaN
18259	2000	Madonna	American Pie	4:30	2000-02-19	wk58	NaN
18260	2000	Madonna	Music	3:45	2000-08-12	wk58	NaN
18261	2000	Martin, Ricky	Private Emotion	4:02	2000-03-11	wk58	NaN
18262	2000	Martin, Ricky	Shake Your Bon-Bon	3:08	1999-11-20	wk58	NaN
18263	2000	Martin, Ricky	She Bangs	4:02	2000-10-07	wk58	NaN
18264	2000	Mary Mary	Shackles	3:12	2000-03-25	wk58	NaN
18265	2000	Master P	Souljas	3:33	2000-11-18	wk58	NaN
18266	2000	matchbox twenty	Bent	4:12	2000-04-29	wk58	NaN
18267	2000	McBride, Martina	Love\'s The Only Hous...	5:13	2000-02-05	wk58	NaN
18268	2000	McBride, Martina	There You Are	3:26	2000-09-09	wk58	NaN
18269	2000	McEntire, Reba	I\'ll Be	4:23	2000-05-13	wk58	NaN
18270	2000	McEntire, Reba	What Do You Say	3:26	1999-10-30	wk58	NaN
18271	2000	McGraw, Tim	My Best Friend	4:33	1999-11-27	wk58	NaN
18272	2000	McGraw, Tim	My Next Thirty Years	3:37	2000-10-21	wk58	NaN
18273	2000	McGraw, Tim	Some Things Never Ch...	3:56	2000-05-13	wk58	NaN
18274	2000	McKnight, Brian	Stay Or Let It Go	4:32	2000-02-26	wk58	NaN
18275	2000	Messina, Jo Dee	Because You Love Me	3:50	2000-01-29	wk58	NaN
18276	2000	Messina, Jo Dee	That\'s The Way	3:17	2000-06-24	wk58	NaN
18277	2000	Metallica	I Disappear	4:26	2000-05-13	wk58	NaN
18278	2000	Metallica	No Leaf Clover	5:43	2000-02-12	wk58	NaN
